Free surface data file
xf,yf,zf = collocation points
xs,ys,zs = source points
phif = potential on the free surface
sigma = source strength (this is the solution I got)
Number of free surface nodes =  2486
 xf            yf             zf             xs             ys             zs             phif           sigma
-0.121752E+02  0.943864E+01   0.250384E-02  -0.121752E+02   0.943864E+01   0.665435E+00  -0.402386E-01   0.595737E-03
-0.118774E+02  0.943864E+01   0.251705E-02  -0.118774E+02   0.943864E+01   0.665449E+00  -0.410492E-01  -0.105817E-02
-0.115955E+02  0.943864E+01   0.253742E-02  -0.115955E+02   0.943864E+01   0.665469E+00  -0.418127E-01   0.108405E-02
-0.113286E+02  0.943864E+01   0.256151E-02  -0.113286E+02   0.943864E+01   0.665493E+00  -0.425273E-01  -0.714353E-03
-0.110758E+02  0.943864E+01   0.259782E-02  -0.110758E+02   0.943864E+01   0.665529E+00  -0.432549E-01   0.191593E-03
-0.108365E+02  0.943864E+01   0.262260E-02  -0.108365E+02   0.943864E+01   0.665554E+00  -0.439112E-01   0.136727E-03
-0.106099E+02  0.943864E+01   0.261235E-02  -0.106099E+02   0.943864E+01   0.665544E+00  -0.445435E-01   0.103887E-03
-0.103954E+02  0.943864E+01   0.261673E-02  -0.103954E+02   0.943864E+01   0.665548E+00  -0.451717E-01  -0.636216E-03
-0.101923E+02  0.943864E+01   0.261771E-02  -0.101923E+02   0.943864E+01   0.665549E+00  -0.457112E-01   0.299035E-03
-0.100000E+02  0.944133E+01   0.257146E-02  -0.100000E+02   0.944133E+01   0.665503E+00  -0.461688E-01   0.391369E-03
-0.980769E+01  0.944833E+01   0.251362E-02  -0.980769E+01   0.944833E+01   0.665445E+00  -0.466239E-01  -0.540104E-03
-0.960458E+01  0.945824E+01   0.249680E-02  -0.960458E+01   0.945824E+01   0.665428E+00  -0.470548E-01  -0.805271E-03
-0.939006E+01  0.946833E+01   0.246382E-02  -0.939006E+01   0.946833E+01   0.665395E+00  -0.473840E-01   0.168873E-02
-0.916349E+01  0.947860E+01   0.239045E-02  -0.916349E+01   0.947860E+01   0.665322E+00  -0.477549E-01  -0.219706E-02
-0.892419E+01  0.948901E+01   0.240050E-02  -0.892419E+01   0.948901E+01   0.665332E+00  -0.481959E-01   0.241279E-02
-0.867144E+01  0.949955E+01   0.237625E-02  -0.867144E+01   0.949955E+01   0.665308E+00  -0.485080E-01  -0.266950E-02
-0.840450E+01  0.951017E+01   0.225630E-02  -0.840450E+01   0.951017E+01   0.665188E+00  -0.489276E-01   0.219874E-02
-0.812256E+01  0.952084E+01   0.226556E-02  -0.812256E+01   0.952084E+01   0.665197E+00  -0.492594E-01  -0.180971E-02
-0.782478E+01  0.953153E+01   0.216496E-02  -0.782478E+01   0.953153E+01   0.665096E+00  -0.495065E-01   0.125939E-02
-0.751028E+01  0.954219E+01   0.207793E-02  -0.751028E+01   0.954219E+01   0.665009E+00  -0.498226E-01  -0.107272E-02
-0.717810E+01  0.955277E+01   0.197940E-02  -0.717810E+01   0.955277E+01   0.664911E+00  -0.499474E-01   0.288704E-03
-0.682727E+01  0.956323E+01   0.177852E-02  -0.682727E+01   0.956323E+01   0.664710E+00  -0.499954E-01  -0.285441E-03
-0.645673E+01  0.957348E+01   0.161982E-02  -0.645673E+01   0.957348E+01   0.664551E+00  -0.498534E-01  -0.459664E-03
-0.606537E+01  0.958349E+01   0.142099E-02  -0.606537E+01   0.958349E+01   0.664352E+00  -0.494560E-01   0.102502E-03
-0.565202E+01  0.959318E+01   0.126171E-02  -0.565202E+01   0.959318E+01   0.664193E+00  -0.489347E-01  -0.425476E-03
-0.521546E+01  0.960248E+01   0.107352E-02  -0.521546E+01   0.960248E+01   0.664005E+00  -0.482103E-01  -0.356430E-04
-0.475436E+01  0.961130E+01   0.814778E-03  -0.475436E+01   0.961130E+01   0.663746E+00  -0.472245E-01  -0.437287E-03
-0.426737E+01  0.961957E+01   0.529816E-03  -0.426737E+01   0.961957E+01   0.663461E+00  -0.458613E-01  -0.369003E-03
-0.375302E+01  0.962719E+01   0.217918E-03  -0.375302E+01   0.962719E+01   0.663149E+00  -0.440808E-01  -0.402029E-03
-0.320977E+01  0.963404E+01  -0.816842E-04  -0.320977E+01   0.963404E+01   0.662850E+00  -0.418738E-01  -0.360870E-03
-0.263601E+01  0.964001E+01  -0.376114E-03  -0.263601E+01   0.964001E+01   0.662555E+00  -0.392460E-01  -0.396745E-03
-0.203001E+01  0.964497E+01  -0.700048E-03  -0.203001E+01   0.964497E+01   0.662231E+00  -0.361649E-01  -0.469573E-03
-0.138997E+01  0.964877E+01  -0.105842E-02  -0.138997E+01   0.964877E+01   0.661873E+00  -0.325112E-01  -0.576546E-03
-0.713972E+00  0.965121E+01  -0.139618E-02  -0.713972E+00   0.965121E+01   0.661535E+00  -0.282659E-01  -0.493821E-03
 0.000000E+00  0.965208E+01  -0.169165E-02   0.000000E+00   0.965208E+01   0.661240E+00  -0.234912E-01  -0.526103E-03
 0.713972E+00  0.965121E+01  -0.194922E-02   0.713972E+00   0.965121E+01   0.660982E+00  -0.185002E-01  -0.491448E-03
 0.138997E+01  0.964877E+01  -0.216255E-02   0.138997E+01   0.964877E+01   0.660769E+00  -0.136135E-01  -0.484315E-03
 0.203001E+01  0.964497E+01  -0.232616E-02   0.203001E+01   0.964497E+01   0.660605E+00  -0.888123E-02  -0.401787E-03
 0.263601E+01  0.964001E+01  -0.243614E-02   0.263601E+01   0.964001E+01   0.660495E+00  -0.436212E-02  -0.347560E-03
 0.320977E+01  0.963404E+01  -0.251030E-02   0.320977E+01   0.963404E+01   0.660421E+00  -0.993903E-04  -0.316437E-03
 0.375302E+01  0.962719E+01  -0.256418E-02   0.375302E+01   0.962719E+01   0.660367E+00   0.391875E-02  -0.377686E-03
 0.426737E+01  0.961957E+01  -0.256688E-02   0.426737E+01   0.961957E+01   0.660365E+00   0.766111E-02   0.296260E-04
 0.475436E+01  0.961130E+01  -0.256866E-02   0.475436E+01   0.961130E+01   0.660363E+00   0.111201E-01  -0.538837E-03
 0.521546E+01  0.960248E+01  -0.259113E-02   0.521546E+01   0.960248E+01   0.660340E+00   0.143652E-01  -0.102083E-03
 0.565202E+01  0.959318E+01  -0.255534E-02   0.565202E+01   0.959318E+01   0.660376E+00   0.173805E-01  -0.183138E-03
 0.606537E+01  0.958349E+01  -0.248566E-02   0.606537E+01   0.958349E+01   0.660446E+00   0.201202E-01  -0.575194E-04
 0.645673E+01  0.957348E+01  -0.240130E-02   0.645673E+01   0.957348E+01   0.660530E+00   0.225800E-01  -0.880467E-04
 0.682727E+01  0.956323E+01  -0.232147E-02   0.682727E+01   0.956323E+01   0.660610E+00   0.247875E-01  -0.290655E-04
 0.717810E+01  0.955277E+01  -0.225067E-02   0.717810E+01   0.955277E+01   0.660681E+00   0.267844E-01  -0.219588E-03
 0.751028E+01  0.954219E+01  -0.218203E-02   0.751028E+01   0.954219E+01   0.660749E+00   0.286015E-01   0.223815E-03
 0.782478E+01  0.953153E+01  -0.210743E-02   0.782478E+01   0.953153E+01   0.660824E+00   0.302494E-01  -0.419336E-03
 0.812256E+01  0.952084E+01  -0.203861E-02   0.812256E+01   0.952084E+01   0.660893E+00   0.317397E-01   0.228881E-03
 0.840450E+01  0.951017E+01  -0.195245E-02   0.840450E+01   0.951017E+01   0.660979E+00   0.330773E-01  -0.144921E-03
 0.867144E+01  0.949955E+01  -0.186188E-02   0.867144E+01   0.949955E+01   0.661070E+00   0.342702E-01   0.158328E-03
 0.892419E+01  0.948901E+01  -0.176855E-02   0.892419E+01   0.948901E+01   0.661163E+00   0.353239E-01  -0.119796E-03
 0.916349E+01  0.947860E+01  -0.167415E-02   0.916349E+01   0.947860E+01   0.661257E+00   0.362548E-01   0.224017E-03
 0.939006E+01  0.946833E+01  -0.158703E-02   0.939006E+01   0.946833E+01   0.661344E+00   0.370747E-01  -0.251721E-03
 0.960458E+01  0.945823E+01  -0.150383E-02   0.960458E+01   0.945823E+01   0.661428E+00   0.377876E-01   0.654961E-03
 0.980769E+01  0.944833E+01  -0.142602E-02   0.980769E+01   0.944833E+01   0.661505E+00   0.384149E-01  -0.986649E-03
 0.100000E+02  0.944133E+01  -0.136255E-02   0.100000E+02   0.944133E+01   0.661569E+00   0.389555E-01   0.111144E-02
 0.102564E+02  0.943864E+01  -0.128857E-02   0.102564E+02   0.943864E+01   0.661643E+00   0.395756E-01  -0.845023E-03
 0.105219E+02  0.943864E+01  -0.121106E-02   0.105219E+02   0.943864E+01   0.661720E+00   0.401523E-01   0.679623E-03
 0.107969E+02  0.943864E+01  -0.112619E-02   0.107969E+02   0.943864E+01   0.661805E+00   0.407075E-01  -0.369629E-03
 0.110817E+02  0.943864E+01  -0.103203E-02   0.110817E+02   0.943864E+01   0.661899E+00   0.411858E-01   0.344003E-03
 0.113766E+02  0.943864E+01  -0.914212E-03   0.113766E+02   0.943864E+01   0.662017E+00   0.415990E-01  -0.384548E-04
 0.116820E+02  0.943864E+01  -0.808494E-03   0.116820E+02   0.943864E+01   0.662123E+00   0.419283E-01   0.270565E-03
 0.119982E+02  0.943864E+01  -0.688631E-03   0.119982E+02   0.943864E+01   0.662243E+00   0.421617E-01   0.508569E-04
 0.123257E+02  0.943864E+01  -0.577334E-03   0.123257E+02   0.943864E+01   0.662354E+00   0.423104E-01   0.253384E-03
 0.126648E+02  0.943864E+01  -0.490394E-03   0.126648E+02   0.943864E+01   0.662441E+00   0.423577E-01   0.903667E-04
 0.130161E+02  0.943864E+01  -0.416609E-03   0.130161E+02   0.943864E+01   0.662515E+00   0.423447E-01   0.138173E-03
 0.133798E+02  0.943864E+01  -0.365989E-03   0.133798E+02   0.943864E+01   0.662566E+00   0.422874E-01   0.105821E-03
 0.137564E+02  0.943864E+01  -0.304599E-03   0.137564E+02   0.943864E+01   0.662627E+00   0.421777E-01   0.274947E-03
 0.141465E+02  0.943864E+01  -0.230456E-03   0.141465E+02   0.943864E+01   0.662701E+00   0.419843E-01   0.996780E-04
 0.145504E+02  0.943864E+01  -0.169630E-03   0.145504E+02   0.943864E+01   0.662762E+00   0.416806E-01   0.424525E-03
 0.149687E+02  0.943864E+01  -0.118020E-03   0.149687E+02   0.943864E+01   0.662813E+00   0.412888E-01   0.145748E-03
 0.154018E+02  0.943864E+01  -0.103253E-03   0.154018E+02   0.943864E+01   0.662828E+00   0.408315E-01   0.268948E-03
 0.158504E+02  0.943864E+01  -0.110461E-03   0.158504E+02   0.943864E+01   0.662821E+00   0.403245E-01   0.217579E-03
 0.163150E+02  0.943864E+01  -0.135743E-03   0.163150E+02   0.943864E+01   0.662796E+00   0.397882E-01   0.255144E-03
 0.167960E+02  0.943864E+01  -0.156245E-03   0.167960E+02   0.943864E+01   0.662775E+00   0.392084E-01   0.351299E-03
 0.172942E+02  0.943864E+01  -0.180934E-03   0.172942E+02   0.943864E+01   0.662751E+00   0.385421E-01   0.276082E-03
 0.178101E+02  0.943864E+01  -0.231360E-03   0.178101E+02   0.943864E+01   0.662700E+00   0.377959E-01   0.334395E-03
 0.183444E+02  0.943864E+01  -0.289784E-03   0.183444E+02   0.943864E+01   0.662642E+00   0.369848E-01   0.320919E-03
 0.188976E+02  0.943864E+01  -0.363569E-03   0.188976E+02   0.943864E+01   0.662568E+00   0.360875E-01   0.332495E-03
 0.194706E+02  0.943864E+01  -0.468760E-03   0.194706E+02   0.943864E+01   0.662463E+00   0.351329E-01   0.289206E-03
 0.200639E+02  0.943864E+01  -0.580123E-03   0.200639E+02   0.943864E+01   0.662351E+00   0.341574E-01   0.313722E-03
 0.206783E+02  0.943864E+01  -0.677073E-03   0.206783E+02   0.943864E+01   0.662254E+00   0.331183E-01   0.315794E-03
 0.213146E+02  0.943864E+01  -0.773090E-03   0.213146E+02   0.943864E+01   0.662158E+00   0.319888E-01   0.278548E-03
 0.219736E+02  0.943864E+01  -0.865759E-03   0.219736E+02   0.943864E+01   0.662066E+00   0.307758E-01   0.278868E-03
 0.226559E+02  0.943864E+01  -0.951850E-03   0.226559E+02   0.943864E+01   0.661980E+00   0.294928E-01   0.250459E-03
 0.233626E+02  0.943864E+01  -0.102954E-02   0.233626E+02   0.943864E+01   0.661902E+00   0.281565E-01   0.219389E-03
 0.240944E+02  0.943864E+01  -0.109658E-02   0.240944E+02   0.943864E+01   0.661835E+00   0.267858E-01   0.193817E-03
 0.248522E+02  0.943864E+01  -0.114264E-02   0.248522E+02   0.943864E+01   0.661789E+00   0.253875E-01   0.185819E-03
 0.256370E+02  0.943864E+01  -0.117389E-02   0.256370E+02   0.943864E+01   0.661758E+00   0.239665E-01   0.141282E-03
 0.264497E+02  0.943864E+01  -0.119752E-02   0.264497E+02   0.943864E+01   0.661734E+00   0.225756E-01   0.122381E-03
 0.272913E+02  0.943864E+01  -0.119475E-02   0.272913E+02   0.943864E+01   0.661737E+00   0.212160E-01   0.974067E-04
 0.281628E+02  0.943864E+01  -0.119969E-02   0.281628E+02   0.943864E+01   0.661732E+00   0.199232E-01   0.501469E-04
 0.290654E+02  0.943864E+01  -0.113608E-02   0.290654E+02   0.943864E+01   0.661795E+00   0.187299E-01   0.255549E-03
-0.200000E+02  0.106519E+02   0.109057E-04  -0.200000E+02   0.106519E+02   0.698830E+00  -0.312159E-01  -0.184321E-02
-0.192860E+02  0.106519E+02   0.109057E-04  -0.192860E+02   0.106519E+02   0.698830E+00  -0.312159E-01  -0.333246E-02
-0.186100E+02  0.106519E+02  -0.122716E-02  -0.186100E+02   0.106519E+02   0.697592E+00  -0.265782E-01   0.102227E-03
-0.179700E+02  0.106519E+02   0.273705E-03  -0.179700E+02   0.106519E+02   0.699093E+00  -0.229221E-01   0.334095E-02
-0.173640E+02  0.106519E+02   0.196816E-02  -0.173640E+02   0.106519E+02   0.700788E+00  -0.240382E-01   0.979753E-03
-0.167902E+02  0.106519E+02   0.208449E-02  -0.167902E+02   0.106519E+02   0.700904E+00  -0.267768E-01  -0.131343E-02
-0.162470E+02  0.106519E+02   0.160163E-02  -0.162470E+02   0.106519E+02   0.700421E+00  -0.280803E-01  -0.567648E-03
-0.157326E+02  0.106519E+02   0.157504E-02  -0.157326E+02   0.106519E+02   0.700394E+00  -0.284890E-01   0.474870E-03
-0.152456E+02  0.106519E+02   0.181607E-02  -0.152456E+02   0.106519E+02   0.700635E+00  -0.291936E-01   0.320053E-03
-0.147845E+02  0.106519E+02   0.192429E-02  -0.147845E+02   0.106519E+02   0.700744E+00  -0.301747E-01  -0.274938E-03
-0.143480E+02  0.106519E+02   0.192045E-02  -0.143480E+02   0.106519E+02   0.700740E+00  -0.310541E-01  -0.772009E-04
-0.139346E+02  0.106519E+02   0.195277E-02  -0.139346E+02   0.106519E+02   0.700772E+00  -0.318082E-01   0.273302E-04
-0.135433E+02  0.106519E+02   0.201797E-02  -0.135433E+02   0.106519E+02   0.700837E+00  -0.325510E-01   0.726287E-04
-0.131727E+02  0.106519E+02   0.208124E-02  -0.131727E+02   0.106519E+02   0.700901E+00  -0.333097E-01  -0.529337E-04
-0.128219E+02  0.106519E+02   0.212642E-02  -0.128219E+02   0.106519E+02   0.700946E+00  -0.340591E-01   0.115207E-03
-0.124897E+02  0.106519E+02   0.215033E-02  -0.124897E+02   0.106519E+02   0.700970E+00  -0.347779E-01  -0.153347E-03
-0.121752E+02  0.106519E+02   0.216485E-02  -0.121752E+02   0.106519E+02   0.700984E+00  -0.354458E-01  -0.147131E-03
-0.118774E+02  0.106519E+02   0.216169E-02  -0.118774E+02   0.106519E+02   0.700981E+00  -0.360472E-01   0.577446E-03
-0.115955E+02  0.106519E+02   0.217523E-02  -0.115955E+02   0.106519E+02   0.700995E+00  -0.366241E-01  -0.130686E-02
-0.113286E+02  0.106519E+02   0.219600E-02  -0.113286E+02   0.106519E+02   0.701015E+00  -0.371492E-01   0.134033E-02
-0.110758E+02  0.106519E+02   0.216912E-02  -0.110758E+02   0.106519E+02   0.700989E+00  -0.376184E-01  -0.363170E-03
-0.108365E+02  0.106519E+02   0.218416E-02  -0.108365E+02   0.106519E+02   0.701004E+00  -0.381361E-01  -0.109594E-02
-0.106099E+02  0.106519E+02   0.221026E-02  -0.106099E+02   0.106519E+02   0.701030E+00  -0.385380E-01   0.763562E-03
-0.103954E+02  0.106519E+02   0.216565E-02  -0.103954E+02   0.106519E+02   0.700985E+00  -0.388766E-01   0.102067E-02
-0.101923E+02  0.106519E+02   0.213564E-02  -0.101923E+02   0.106519E+02   0.700955E+00  -0.392930E-01  -0.150208E-02
-0.100000E+02  0.106533E+02   0.217765E-02  -0.100000E+02   0.106533E+02   0.700997E+00  -0.396681E-01  -0.713310E-03
-0.980769E+01  0.106570E+02   0.219245E-02  -0.980769E+01   0.106570E+02   0.701012E+00  -0.398992E-01   0.180662E-02
-0.960458E+01  0.106622E+02   0.210705E-02  -0.960458E+01   0.106622E+02   0.700926E+00  -0.401424E-01  -0.326937E-03
-0.939006E+01  0.106675E+02   0.207740E-02  -0.939006E+01   0.106675E+02   0.700897E+00  -0.405600E-01  -0.981254E-03
-0.916349E+01  0.106729E+02   0.213804E-02  -0.916349E+01   0.106729E+02   0.700957E+00  -0.408592E-01  -0.432018E-03
-0.892419E+01  0.106784E+02   0.203435E-02  -0.892419E+01   0.106784E+02   0.700854E+00  -0.410006E-01   0.278484E-02
-0.867144E+01  0.106839E+02   0.195613E-02  -0.867144E+01   0.106839E+02   0.700776E+00  -0.414243E-01  -0.432721E-02
-0.840450E+01  0.106895E+02   0.198737E-02  -0.840450E+01   0.106895E+02   0.700807E+00  -0.415882E-01   0.305991E-02
-0.812256E+01  0.106951E+02   0.187437E-02  -0.812256E+01   0.106951E+02   0.700694E+00  -0.417202E-01  -0.101291E-02
-0.782478E+01  0.107008E+02   0.185687E-02  -0.782478E+01   0.107008E+02   0.700676E+00  -0.420561E-01  -0.481945E-03
-0.751028E+01  0.107064E+02   0.183430E-02  -0.751028E+01   0.107064E+02   0.700654E+00  -0.420891E-01   0.355134E-03
-0.717810E+01  0.107119E+02   0.167001E-02  -0.717810E+01   0.107119E+02   0.700489E+00  -0.422414E-01  -0.103550E-03
-0.682727E+01  0.107174E+02   0.162366E-02  -0.682727E+01   0.107174E+02   0.700443E+00  -0.422682E-01  -0.688708E-03
-0.645673E+01  0.107228E+02   0.144878E-02  -0.645673E+01   0.107228E+02   0.700268E+00  -0.420895E-01   0.330616E-03
-0.606537E+01  0.107281E+02   0.129784E-02  -0.606537E+01   0.107281E+02   0.700117E+00  -0.418339E-01  -0.653249E-03
-0.565202E+01  0.107332E+02   0.117511E-02  -0.565202E+01   0.107332E+02   0.699995E+00  -0.413551E-01   0.242022E-04
-0.521546E+01  0.107381E+02   0.100043E-02  -0.521546E+01   0.107381E+02   0.699820E+00  -0.407511E-01  -0.375732E-03
-0.475436E+01  0.107427E+02   0.828960E-03  -0.475436E+01   0.107427E+02   0.699648E+00  -0.399485E-01  -0.305113E-03
-0.426737E+01  0.107471E+02   0.625304E-03  -0.426737E+01   0.107471E+02   0.699445E+00  -0.388763E-01  -0.270322E-03
-0.375302E+01  0.107511E+02   0.401238E-03  -0.375302E+01   0.107511E+02   0.699221E+00  -0.375352E-01  -0.429637E-03
-0.320977E+01  0.107547E+02   0.151499E-03  -0.320977E+01   0.107547E+02   0.698971E+00  -0.358388E-01  -0.429025E-03
-0.263601E+01  0.107579E+02  -0.104277E-03  -0.263601E+01   0.107579E+02   0.698715E+00  -0.337646E-01  -0.448215E-03
-0.203001E+01  0.107605E+02  -0.367821E-03  -0.203001E+01   0.107605E+02   0.698452E+00  -0.312946E-01  -0.511877E-03
-0.138997E+01  0.107625E+02  -0.644363E-03  -0.138997E+01   0.107625E+02   0.698175E+00  -0.283798E-01  -0.527282E-03
-0.713972E+00  0.107637E+02  -0.906125E-03  -0.713972E+00   0.107637E+02   0.697913E+00  -0.250060E-01  -0.537412E-03
 0.000000E+00  0.107642E+02  -0.115818E-02   0.000000E+00   0.107642E+02   0.697661E+00  -0.211790E-01  -0.587396E-03
 0.713972E+00  0.107637E+02  -0.138460E-02   0.713972E+00   0.107637E+02   0.697435E+00  -0.171239E-01  -0.541630E-03
 0.138997E+01  0.107625E+02  -0.156487E-02   0.138997E+01   0.107625E+02   0.697255E+00  -0.131220E-01  -0.491212E-03
 0.203001E+01  0.107605E+02  -0.170362E-02   0.203001E+01   0.107605E+02   0.697116E+00  -0.923743E-02  -0.430844E-03
 0.263601E+01  0.107579E+02  -0.181049E-02   0.263601E+01   0.107579E+02   0.697009E+00  -0.550802E-02  -0.403933E-03
 0.320977E+01  0.107547E+02  -0.188922E-02   0.320977E+01   0.107547E+02   0.696930E+00  -0.195946E-02  -0.331676E-03
 0.375302E+01  0.107511E+02  -0.194551E-02   0.375302E+01   0.107511E+02   0.696874E+00   0.139890E-02  -0.402253E-03
 0.426737E+01  0.107471E+02  -0.196729E-02   0.426737E+01   0.107471E+02   0.696852E+00   0.453873E-02   0.182046E-05
 0.475436E+01  0.107427E+02  -0.198383E-02   0.475436E+01   0.107427E+02   0.696836E+00   0.746414E-02  -0.545417E-03
 0.521546E+01  0.107381E+02  -0.199851E-02   0.521546E+01   0.107381E+02   0.696821E+00   0.102009E-01  -0.241603E-04
 0.565202E+01  0.107332E+02  -0.197643E-02   0.565202E+01   0.107332E+02   0.696843E+00   0.127194E-01  -0.203066E-03
 0.606537E+01  0.107281E+02  -0.195124E-02   0.606537E+01   0.107281E+02   0.696868E+00   0.150230E-01  -0.142913E-03
 0.645673E+01  0.107228E+02  -0.191725E-02   0.645673E+01   0.107228E+02   0.696902E+00   0.171363E-01  -0.935721E-04
 0.682727E+01  0.107174E+02  -0.187018E-02   0.682727E+01   0.107174E+02   0.696949E+00   0.190603E-01  -0.889578E-04
 0.717810E+01  0.107119E+02  -0.181771E-02   0.717810E+01   0.107119E+02   0.697002E+00   0.207989E-01   0.541749E-04
 0.751028E+01  0.107064E+02  -0.176845E-02   0.751028E+01   0.107064E+02   0.697051E+00   0.223732E-01  -0.243448E-03
 0.782478E+01  0.107008E+02  -0.171996E-02   0.782478E+01   0.107008E+02   0.697099E+00   0.238039E-01   0.195872E-03
 0.812256E+01  0.106951E+02  -0.166188E-02   0.812256E+01   0.106951E+02   0.697158E+00   0.250981E-01  -0.129379E-03
 0.840450E+01  0.106895E+02  -0.160800E-02   0.840450E+01   0.106895E+02   0.697211E+00   0.262628E-01   0.923885E-04
 0.867144E+01  0.106839E+02  -0.155503E-02   0.867144E+01   0.106839E+02   0.697264E+00   0.273103E-01  -0.117067E-03
 0.892419E+01  0.106784E+02  -0.150574E-02   0.892419E+01   0.106784E+02   0.697314E+00   0.282606E-01   0.153700E-03
 0.916349E+01  0.106729E+02  -0.145859E-02   0.916349E+01   0.106729E+02   0.697361E+00   0.291163E-01  -0.462746E-04
 0.939006E+01  0.106675E+02  -0.140719E-02   0.939006E+01   0.106675E+02   0.697412E+00   0.298829E-01  -0.125592E-03
 0.960458E+01  0.106622E+02  -0.135672E-02   0.960458E+01   0.106622E+02   0.697463E+00   0.305778E-01   0.525607E-03
 0.980769E+01  0.106570E+02  -0.131246E-02   0.980769E+01   0.106570E+02   0.697507E+00   0.312008E-01  -0.725094E-03
 0.100000E+02  0.106533E+02  -0.126886E-02   0.100000E+02   0.106533E+02   0.697551E+00   0.317451E-01   0.896520E-03
 0.102564E+02  0.106519E+02  -0.120310E-02   0.102564E+02   0.106519E+02   0.697616E+00   0.324100E-01  -0.847473E-03
 0.105219E+02  0.106519E+02  -0.114648E-02   0.105219E+02   0.106519E+02   0.697673E+00   0.330432E-01   0.135501E-02
